type	title	URL	comment	UNRELATED	NEUT	POS	NEG	GIOIA	FIDUCIA	TRISTEZZA	RABBIA	PAURA	DISGUSTO	SORPRESA	TREPIDAZIONE	SARCASM	EMOTIONS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Siete sempre i N1, grazie a tutti voi!	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Non riesco a fare la spesa online. Nessuna data e orario disponibile.	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	A Cremona c'è grande cortesia ,e umanità con tutti . grazie tanto a tutti voi .che mettete anche la vostra vita in pericolo x non fare mancare niente.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Peccato che da quando c'è la quarantena ci ho dovuto rinunciare per la costante lunghissima coda.	0	0	0	1	0	0	1	0	0	0	0	0	0	SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Non vedo l'ora di tornare...purtroppo sono fuori zona.GRAZIE a voi❤❤❤	0	0	1	0	1	1	1	0	0	0	0	0	0	LOVE - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Rendete obbligatorie le mascherine ai clienti che entrano nel supermercato ....	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Io non posso più venire da voi non siete nel mio comune mi mancate!!!	0	0	1	0	0	0	1	0	0	0	0	0	0	SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie ragazzi ho ricevuto oggi la spesa siete da ammirare per la vostra cortesia	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Per chi è abbonato da tempo al servizio spesa a casa dovevate prevedere un percorso preferenziale. Si trattava di un cliente abituale che andava trattato meglio.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Impossibile venire in negozio (cambio comune) impossibile la consegna a casa , a presto...spero	0	0	0	1	0	0	1	0	0	0	0	1	0	PESSIMISM
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga grazie sei il migliore supermercato che c'è	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Se per caso non ci vengono consegnati dei prodotti (senza scalarli dal conto) vengono consegnati al prossimo ordine? Si tratta di prodotti non disponibili, dei quali siamo stati avvisati poco prima dell'arrivo dell'ordine	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a voi siete i numeri uno torneremo presto nei vostri storie per ora non è concesso	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Manca la possibilità di fare ordini on line da più di 3 settimane	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a voi per la serietà del servizio	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga siete sempre il top Grazie per quello che fate , un grazie va alle vostre maestranze spero che questa pasqua e lunedì di pasquetta rimanete chiusi , così la gente rimane a casa e le vostre maestranze si possono ritrovare con le loro famiglie, grazie ancora ESSELUNGA	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Cara esselunga sono sempre stata una vostra cliente ma venerdì mio marito tralasciando le ore per entrare so che è un periodo difficile e stimo tutte le vostre e i vostri dipendenti per lo sforzo enorme che fanno ma quanto avete aumentato i prezzi mi sa che dovrò cambiare super e confrontare prezzi	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Peccato...che non si può fare la spesa online..che delusione	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie, siete da sempre cortesi ma ora il mio ringraziamento va al vostro impegno e disponibilità’ in questo periodo così’ difficile.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a voi Anche l’iniziativa del no code agli over 65 è encomiabile Grazieeee	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Era ora che ringraziaste i vostri dipendenti, che rischiano tutti i giorni la loro salute e quella delle loro famiglie, come mio marito !!	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga la migliore. Consegna a casa fantastica anche se difficilissimo da prenotare, purtroppo abito 10 km da supermercato e non posso più andare di persona in questo momento. Ci vorrebbero più slot per consegne a domicilio.	0	0	1	1	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Fate qualcosa per la spesa on line per l'amor del cielo! Soprattutto per chi fa la spesa del mese e non possiede un mezzo!!!!!!!!!!!!	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie sono vostra cliente da vecchia data,a Varese, purtroppo non riesco ad uscire in questi giorni e non riesco a fare spesa online perché il sito della lista dei giorni disponibili per la consegna è fermo....	0	0	1	1	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Mi mancate ❤️ Appena finita la quarantena,vengo da voi a riempire il carrello	0	0	1	0	1	1	1	0	0	0	0	0	0	LOVE - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie mille a tutti i dipendenti di tutti i supermercati e il mio pensiero corre alla mia carissima amica Anna Noto che deve lavorare sapendo i rischi che sta correndo. Brava Anna e bravi tutti quanti!!!! ❤️❤️❤️	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Servizio on line da Esselunga la spesa a domicilio a ROMA è finta ...consegne a 15 giorni è normale che la fila arriva fino a 200mt .	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Potenziate le spese on-line così tanta gente evita di uscire.	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Come mai in questo periodo nn si vedono sconti ai supermercati esselunga...	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazieeeee x ora non posso arrivare da voi ci vuole ancora un po di tempo.sono fuori zona é dispiace. SPERIAMO presto	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ciao, mi avevate mandato un buono da 10 euro come regalo di compleanno che scade oggi più una latta di cioccolatini. purtroppo a causa dell'attuale situazione non posso venire nei vostri punti vendita e non riesco assolutamente a fare una spesa online perché mai disponibile. È possibile girare questi buoni almeno in donazione? Grazie.	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Dovete aumentare le consegne a casa!!! Fate contratti con padroncini che magari non stanno lavorando, non penso sia impossibile. Si chiama servizio alla clientela!!!!	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie del video... come grande distribuzione vi ho sempre preferito ad altri per la convenienza e gentilezza che offrite ai clienti...in questo momento drammatico dobbiamo fare la spesa nel proprio comune ... vivendo nel comune di Massarosa-Lucca non ho la possibilità di venire da voi comunque voglio fare i complimenti all'azienda e a tutti i suoi dipendenti . Ciao a presto ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Bravi,ma sarebbe giusto vietare l’ingresso hai clienti senza mascherina!!!	0	0	1	1	0	1	0	1	0	0	0	0	0	TRUST - ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Il miglior supermercato in assoluto. Sono fuori comune e costretta ad andare altrove. Non mi sono affatto trovata. Non vedo l'ora di poter tornare	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Bravi complimenti	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Perché per 5 volte, trovato lo slot disponibile per la consegna a casa, mi dà errore? E perché poi, riuscito a selezionare lo slot, "il calcolo dello scontrino non è al momento disponibile"? Sbattuto fuori dal checkout e consegna persa. Grazie mille!!	0	0	0	1	0	0	0	1	0	0	0	0	1	ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ho sempre fatto la spesa da voi ma ora non posso: siete lontani due paese dal mio ..... ritornerò quando tutto sarà finito!!!	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ho salutato Esselunga per un po’ visto che non c’è nel mio comune. Il mio negozio di fiducia è addirittura fuori regione a Castelletto Ticino e mando un grande in bocca al lupo a tutto il personale sempre gentile e al personale del bar	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Assurda la spesa online in un momento di crisi non si riesce a farla che disservizio...io capisco che siamo in tanti ma sono più di 20 giorni che ci proviamo	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Una organizzazione perfetta... Grazie a tutti voi che lavorate per noi ❤️❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Mi unisco anch'io grazie a tutti i dipendenti commessi e cassiere dell'esselunga di Parma via Emilia est un grazie anche alla guardia dell' I.v.r.i. che sta facendo il suo lavoro egregiamente non so il suo nome ma grazie anche a te.....grazie esselunga!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Io sono lontana e non posso venirci per il momento...mi manca la mia esselunga...dai prodotti al personale...non vedo l ora di tornarci	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Appena uscita la fascia 16/18 di sabato 18 già completamente esaurita!!!	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Mi dispiace che non posso più venire a fare la spesa Esselunga perché la devo fare nel mio comune di residenza ..... Posso solo sperare che passi tutto al più presto possibile	0	0	1	0	0	0	1	0	0	0	0	1	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie mille per quello che fate siete i migliori! So che fate già tanto ma L'unica cosa che vi chiedo è di fare più controlli all'interno dei supermercati per favore, Ci sono troppi furbetti e gente che se ne sbatte e non rispettano niente! Distanze, igiene e lettere iniziali del proprio cognome, coppie e famiglie che vanno insieme a fare la spesa.	0	0	1	1	0	1	0	0	1	0	0	0	0	TRUST - FEAR
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	La spesa online non riesco più a prenotarla	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Abito a Como e sono vostra cliente da tempo immemorabile. Ora è solo per segnalarvi che aspetto la spesa ordinata online dal 25 di marzo. So che i momenti sono duri ma posso sperare che mi arrivi per Pasqua.? Grazie	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ho saputo che l' azienda regala buoni spesa per 250euro volevo sapere se e' vero e come fare	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga di aprilia perché non consegna a domicilio??	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Sono cliente da tanti anni in questo momento non posso andare a fare la spesa da voi ci dobbiamo muovere alla interno del proprio comune ma appena potrò sarà una prima cosa che farò	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	La prenotazione e’ diventata una gara al “ dito più veloce” sempre che si riesca ad entrare nel sito. Inoltre, da giorni, la data di consegna (esaurita) e’ ferma all’11 marzo	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	anche se da un mese non posso venire da voi a far spesa ...e mi mancate ..grazie di ❣️	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Anche se per pochi metri è fuori comune e le consegne a domicilio sono state organizzate malissimo tempi di consegna 20gg linee telefoniche sempre irraggiungibili, forse visto la situazione avrebbero dovuto incrementare il personale	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Peccato non poter fare la spesa da voi come ho sempre fatto! Purtroppo siete fuori dal mio comune	0	0	1	0	0	0	1	0	0	0	0	0	0	SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	La spesa online non è fruibile ! Pessimo servizio e inesistente organizzazione !	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	A me il 2 Aprile hanno consegnato a casa senza mascherina... Beh mi sono alquanto infastidita.. Ora ho cambiato supermercato per la consegna... Dopo anni che sono cliente esselunga e anche un buon cliente...	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Impossibile prenotare la spesa on line. Ci ho perso varie nottate	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Siete i migliori e mi mancate.....non posso venire....qui c è coop(manco morta) e due discount.....mi tocca il discount	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Sono cliente da quando sono nata. Però ormai sono 2 mesi circa che non riesco più a fare la spesa online. In questo periodo avreste dovuto potenziare questo servizio, visto che dobbiamo stare a casa	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Se vi mettete (addetti alle pulizie, commessi) le mascherine con valvola infettate chi insossa le chirurgiche . Se permettete di entrare con le mascherine con valvola permettete il diffondere del virus tra di voi e tra la popolazione .	0	0	0	1	0	0	0	0	1	0	0	0	0	FEAR
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie mille a esselunga di Piacenza	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Arrivata spesa a casa! Grazie esselunga per tutto il lavoro che stai facendo per noi!!!!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti davvero però fate qualcosa per queste code perché non se ne può più di contagiati a Milano... la gente esce tutti i giorni e fa code di 4/5 ore per dieci euro di spesa.	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga e una grande ma adesso vediamo delle pecche peccato prima era il superamento ora è un supermercato purtroppo	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Un'azienda che sa ringraziare i propri dipendenti è una grande azienda.	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Oggi la mia prima spesona all’Esselunga di Milano Washington dopo un mese e mezzo. Ho scoperto che IL SUPERMERCATO È IL LUOGO DI MAGGIOR CONTAGIO. il distanziamento sociale non esiste. 	0	0	0	1	0	0	0	0	1	0	0	0	0	FEAR
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie davvero ai vostri dipendenti per l’impegno, la cortesia e i sorrisi sotto le mascherine!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie, ho mia nipote che ci lavora fate di tutto per proteggerli	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Purtroppo in questo periodo non possiamo venire di persona perché lontani da casa e non riusciamo più a fare ordini in Line. Vi ho dovuto tradire!!!!	0	0	1	0	0	0	1	0	0	0	0	0	0	SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti i dipendenti che nonostante la paura e lo stress di questi giorni continuano a fare il loro dovere. Purtroppo abito in un altro comune perciò non posso più recarmi All'Esselunga, sono oramai 30 gg che provo ad ogni ora del giorno e della notte a prenotare la consegna, non riuscendoci con dispiacere ho dovuto rivolgermi a un altro fornitore.	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Manca sempre l'alcol sugli scaffali! Rifornire grazie!	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Cliente da sempre, sono profondamente deluso dalla vostra totale incapacità di fare fronte all’emergenza. Avreste potuto triplicare le risorse per le consegne con il fatturato in più che state facendo. Mai più messo piede dall’inizio di Covid e ridurrò la mia frequentazione a emergenza conclusa.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Sapete anche che alcuni dipendenti che sono a casa per altri motivi come volontari vanno a portare a casa la spesa di loro iniziativa? Facile criticare quando non si sa tutto	1	0	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Un grazie infinite a tutti i cassiere. Anche loro sono in campo in questa guerra con questo maledetto virus!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	E sempre piacevole venire da voi. Siete tutti magnifici.	0	0	1	0	1	0	0	0	0	0	1	0	0	DELIGHT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Quando sarà possibile ricevere la spesa a casa? Perché non funziona questo servizio in questo momento difficilissimo?	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie di esserci, ma ultimamente è veramente un'impresa faraonica tentare di riuscire a effettuare la spesa online. 	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Inutile publicizzare la spesa online se poi non ci sono slots liberi se non dopo 15 gg....	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie x quello che fate bravissimi♥️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	SALVE IO VENGO IN NEGOZIO MA VI RINGRAZIO TUTTI SITE GRANDI	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti voi in primis agli operatori che lavorano in fabbrica (Esselunga) con turni massacranti in prima linea per farsi che i prodotti arrivano sui banchi della catena Esselunga.un forte abbraccio a tutte le persone del Sud che sono lontano dai familiari .❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Da anni cliente, ma durante questo periodo assolutamente deludente spesa in Line rinviata di 10 giorni prodotti recapitato diversi da ciò che avevo ordinato. È pur volendo andare io file interminabili . Mi sono rvolta ad altre catene. Peccato!	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Il servizio spesa a casa è finto....... Non ho mai trovato uno spazio libero. A qualsiasi ora e giorno......	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a voi per tutto! Siete una garanzia ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ce l'ho fatta finalmente!!! Ordinato la spesa online 	0	0	1	0	1	0	0	0	0	0	0	1	0	OPTIMISM
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie all'esselunga non ho mai trovato crisi di prodotti	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
